
time,npos,epos,alt,phi,theta,psi,vel,alpha,beta,p,q,r,nx,ny,nz,mach,qbar,ps,

 1.70000,510.00868,-0.00859,19999.99251,-1.47342,16.59859,-0.25764,300.07000,16.62295,-0.18407,-3.67039,-1.12313,-0.78747, 0.28972, 0.00506, 0.93393, 0.28985,57.14960,971.01267,4193.77859,-3.60886, 1.00000, 1.00000,
 1.80000,540.01758,-0.02253,19999.97616,-1.87810,16.47800,-0.34314,300.10983,16.51871,-0.22453,-3.92475,-1.23681,-0.92236, 0.28901, 0.00560, 0.92776, 0.28989,57.16480,971.01334,4193.77859,-3.60886, 1.00000, 1.00000,
 1.90000,570.03097,-0.04449,19999.95058,-2.30832,16.34579,-0.44155,300.16000,16.40725,-0.26134,-4.11357,-1.33397,-1.06159, 0.28827, 0.00610, 0.92141, 0.28994,57.18397,971.01438,4193.77859,-3.60886, 1.00000, 1.00000,
 2.00000,600.04989,-0.07648,19999.91367,-2.75807,16.20333,-0.55310,300.22108,16.29029,-0.29255,-4.24807,-1.41480,-1.20442, 0.28751, 0.00651, 0.91496, 0.29000,57.20732,971.01589,4193.77859,-3.60886, 1.00000, 1.00000,
 2.10000,630.07544,-0.12062,19999.86330,-3.22248,16.05201,-0.67797,300.29349,16.16951,-0.31664,-4.34048,-1.47968,-1.34981, 0.28675, 0.00680, 0.90850, 0.29007,57.23501,971.01794,4193.77859,-3.60886, 1.00000, 1.00000,
 2.20000,660.10877,-0.17910,19999.79726,-3.69792,15.89312,-0.81627,300.37749,16.04647,-0.33255,-4.40333,-1.52912,-1.49654, 0.28599, 0.00697, 0.90211, 0.29015,57.26716,971.02064,4193.77859,-3.60886, 1.00000, 1.00000,
 2.30000,690.15099,-0.25420,19999.71340,-4.18196,15.72793,-0.96800,300.47324,15.92266,-0.33969,-4.44891,-1.56375,-1.64321, 0.28524, 0.00699, 0.89587, 0.29024,57.30384,971.02406,4193.77859,-3.60886, 1.00000, 1.00000,
 2.40000,720.20327,-0.34825,19999.60955,-4.67334,15.55762,-1.13304,300.58080,15.79944,-0.33798,-4.48870,-1.58433,-1.78838, 0.28452, 0.00687, 0.88984, 0.29035,57.34508,971.02830,4193.77859,-3.60886, 1.00000, 1.00000,
 2.50000,750.26673,-0.46365,19999.48357,-5.17186,15.38334,-1.31115,300.70011,15.67806,-0.32774,-4.53291,-1.59165,-1.93063, 0.28382, 0.00660, 0.88409, 0.29046,57.39086,971.03345,4193.77859,-3.60886, 1.00000, 1.00000,
 2.60000,780.34249,-0.60288,19999.33341,-5.67821,15.20612,-1.50198,300.83102,15.55964,-0.30972,-4.59010,-1.58658,-2.06859, 0.28316, 0.00620, 0.87865, 0.29059,57.44113,971.03958,4193.77859,-3.60886, 1.00000, 1.00000,
 2.70000,810.43164,-0.76846,19999.15706,-6.19383,15.02696,-1.70507,300.97332,15.44517,-0.28498,-4.66697,-1.57002,-2.20106, 0.28253, 0.00569, 0.87357, 0.29073,57.49583,971.04678,4193.77859,-3.60886, 1.00000, 1.00000,
 2.80000,840.53523,-0.96299,19998.95260,-6.72073,14.84674,-1.91984,301.12671,15.33551,-0.25486,-4.76818,-1.54289,-2.32702, 0.28195, 0.00509, 0.86889, 0.29087,57.55484,971.05513,4193.77859,-3.60886, 1.00000, 1.00000,
 2.90000,870.65425,-1.18915,19998.71821,-7.26123,14.66629,-2.14565,301.29084,15.23139,-0.22089,-4.89628,-1.50614,-2.44566, 0.28141, 0.00442, 0.86465, 0.29103,57.61806,971.06470,4193.77859,-3.60886, 1.00000, 1.00000,
 3.00000,900.78967,-1.44971,19998.45216,-7.81784,14.48634,-2.38179,301.46532,15.13343,-0.18470,-5.05182,-1.46069,-2.55644, 0.28092, 0.00370, 0.86082, 0.29120,57.68534,971.07556,4193.77859,-3.61415, 0.99471, 0.99471,
 3.10000,930.94249,-1.74785,19998.15195,-8.36052,14.31796,-2.62335,301.65252,15.05576,-0.14728,-4.41848,-1.15518,-2.51462, 0.27945,-0.00241, 0.84925, 0.29138,57.75759,971.08782,4193.77859,-5.34425,-0.73539,-0.73539,
 3.20000,961.11366,-2.08726,19997.81438,-8.80800,14.18944,-2.85860,301.84768,15.02064,-0.10240,-3.37139,-0.70128,-2.37228, 0.27950,-0.00364, 0.85088, 0.29157,57.83301,971.10160,4193.77859,-5.57375,-0.96490,-0.96490,
 3.30000,991.30353,-2.47070,19997.43931,-9.15078,14.10671,-3.08451,302.04537,15.02871,-0.05037,-2.40106,-0.25235,-2.21166, 0.27999,-0.00435, 0.85607, 0.29176,57.90952,971.11691,4193.77859,-5.60420,-0.99534,-0.99534,
 3.40000,1021.51207,-2.90037,19997.02803,-9.40043,14.06856,-3.30043,302.24217,15.07644, 0.00567,-1.56339, 0.16989,-2.04392, 0.28074,-0.00506, 0.86330, 0.29195,57.98581,971.13371,4193.77859,-5.60824,-0.99938,-0.99938,
 3.50000,1051.73892,-3.37813,19996.58257,-9.57024,14.07261,-3.50577,302.43511,15.15976, 0.06257,-0.85538, 0.56162,-1.87086, 0.28171,-0.00579, 0.87217, 0.29214,58.06075,971.15189,4193.77859,-5.60877,-0.99992,-0.99992,
 3.60000,1081.98345,-3.90553,19996.10556,-9.67254,14.11619,-3.69979,302.62146,15.27463, 0.11749,-0.26399, 0.92168,-1.69333, 0.28285,-0.00650, 0.88242, 0.29231,58.13326,971.17137,4193.77859,-5.60885,-0.99999,-0.99999,
 3.70000,1112.24479,-4.48386,19995.60011,-9.71810,14.19645,-3.88167,302.79866,15.41708, 0.16807, 0.22694, 1.24956,-1.51230, 0.28414,-0.00715, 0.89381, 0.29249,58.20235,971.19201,4193.77859,-5.60885,-1.00000,-1.00000,
 3.80000,1142.52184,-5.11416,19995.06978,-9.71597,14.31046,-4.05054,302.96437,15.58327, 0.21244, 0.63443, 1.54509,-1.32894, 0.28556,-0.00771, 0.90613, 0.29264,58.26712,971.21367,4193.77859,-5.60886,-1.00000,-1.00000,
 3.90000,1172.81328,-5.79725,19994.51849,-9.67350,14.45516,-4.20560,303.11643,15.76953, 0.24920, 0.97559, 1.80837,-1.14460, 0.28708,-0.00814, 0.91916, 0.29279,58.32671,971.23618,4193.77859,-5.60886,-1.00000,-1.00000,
 4.00000,1203.11761,-6.53368,19993.95040,-9.59629,14.62749,-4.34612,303.25288,15.97232, 0.27751, 1.26704, 2.03972,-0.96074, 0.28868,-0.00844, 0.93273, 0.29292,58.38036,971.25938,4193.77859,-5.60886,-1.00000,-1.00000,
 4.10000,1233.43315,-7.32380,19993.36990,-9.48836,14.82433,-4.47151,303.37197,16.18829, 0.29702, 1.52439, 2.23971,-0.77885, 0.29034,-0.00860, 0.94663, 0.29304,58.42737,971.28308,4193.77859,-5.60886,-1.00000,-1.00000,
 4.20000,1263.75807,-8.16773,19992.78153,-9.35223,15.04260,-4.58130,303.47218,16.41427, 0.30789, 1.76175, 2.40910,-0.60040, 0.29202,-0.00862, 0.96069, 0.29313,58.46714,971.30711,4193.77859,-5.60886,-1.00000,-1.00000,
 4.30000,1294.09041,-9.06538,19992.18991,-9.18910,15.27922,-4.67519,303.55217,16.64728, 0.31074, 1.99130, 2.54885,-0.42672, 0.29372,-0.00850, 0.97477, 0.29321,58.49914,971.33127,4193.77859,-5.60886,-1.00000,-1.00000,
 4.40000,1324.42810,-10.01640,19991.59968,-8.99910,15.53121,-4.75299,303.61086,16.88453, 0.30659, 2.22306, 2.66009,-0.25898, 0.29541,-0.00826, 0.98870, 0.29327,58.52293,971.35537,4193.77859,-5.60886,-1.00000,-1.00000,
 4.50000,1354.76897,-11.02023,19991.01547,-8.78147,15.79563,-4.81466,303.64738,17.12344, 0.29680, 2.46455, 2.74410,-0.09809, 0.29708,-0.00793, 1.00236, 0.29330,58.53817,971.37923,4193.77859,-5.60886,-1.00000,-1.00000,
 4.60000,1385.11080,-12.07605,19990.44184,-8.53484,16.06968,-4.86025,303.66110,17.36165, 0.28299, 2.72078, 2.80233, 0.05534, 0.29871,-0.00752, 1.01561, 0.29331,58.54460,971.40266,4193.77859,-5.60886,-1.00000,-1.00000,
 4.70000,1415.45131,-13.18282,19989.88323,-8.25751,16.35066,-4.88989,303.65159,17.59700, 0.26693, 2.99415, 2.83632, 0.20099, 0.30029,-0.00708, 1.02836, 0.29330,58.54204,971.42547,4193.77859,-5.60886,-1.00000,-1.00000,
 4.80000,1445.78819,-14.33921,19989.34395,-7.94764,16.63601,-4.90376,303.61866,17.82754, 0.25042, 3.28462, 2.84774, 0.33888, 0.30180,-0.00664, 1.04051, 0.29327,58.53041,971.44750,4193.77859,-5.60886,-1.00000,-1.00000,
 4.90000,1476.11914,-15.54365,19988.82810,-7.60354,16.92333,-4.90209,303.56233,18.05155, 0.23523, 3.58991, 2.83831, 0.46935, 0.30324,-0.00621, 1.05198, 0.29321,58.50971,971.46857,4193.77859,-5.60886,-1.00000,-1.00000,
 5.00000,1506.44188,-16.79430,19988.33960,-7.22382,17.21038,-4.88509,303.48280,18.26749, 0.22297, 3.90581, 2.80982, 0.59299, 0.30459,-0.00583, 1.06271, 0.29314,58.48003,971.48852,4193.77859,-5.60621,-0.99735,-0.99735,
 5.10000,1536.75404,-18.08888,19987.88255,-6.82797,17.49010,-4.85503,303.37770,18.46749, 0.21222, 3.71414, 2.64124, 0.64465, 0.30596,-0.00280, 1.07690, 0.29304,58.44044,971.50718,4193.77859,-4.74116,-0.13230,-0.13230,
 5.20000,1567.05325,-19.42465,19987.46119,-6.46886,17.74747,-4.81789,303.25051,18.63988, 0.19290, 3.23838, 2.38522, 0.65241, 0.30683,-0.00218, 1.08389, 0.29291,58.39228,971.52439,4193.77859,-4.62641,-0.01755,-0.01755,
 5.30000,1597.33759,-20.79930,19987.07806,-6.15488,17.97841,-4.77567,303.10575,18.78316, 0.16291, 2.79321, 2.11662, 0.65364, 0.30745,-0.00171, 1.08846, 0.29277,58.33730,971.54004,4193.77859,-4.61118,-0.00233,-0.00233,
 5.40000,1627.60546,-22.21082,19986.73480,-5.88027,18.18235,-4.72922,302.94638,18.89794, 0.12375, 2.42442, 1.84761, 0.65163, 0.30788,-0.00112, 1.09132, 0.29262,58.27665,971.55406,4193.77859,-4.60917,-0.00031,-0.00031,
 5.50000,1657.85555,-23.65734,19986.43246,-5.63715,18.35943,-4.67933,302.77511,18.98524, 0.07783, 2.13900, 1.58194, 0.64562, 0.30812,-0.00041, 1.09265, 0.29245,58.21137,971.56641,4193.77859,-4.60890,-0.00004,-0.00004,
 5.60000,1688.08678,-25.13709,19986.17160,-5.41748,18.51007,-4.62686,302.59458,19.04631, 0.02783, 1.93599, 1.32206, 0.63471, 0.30819, 0.00039, 1.09256, 0.29228,58.14248,971.57707,4193.77859,-4.60886,-0.00001,-0.00001,
 5.70000,1718.29834,-26.64842,19985.95230,-5.21351,18.63490,-4.57268,302.40730,19.08259,-0.02345, 1.81063, 1.07007, 0.61840, 0.30810, 0.00122, 1.09117, 0.29210,58.07097,971.58603,4193.77859,-4.60886,-0.00000,-0.00000,
 5.80000,1748.48967,-28.18975,19985.77423,-5.01814,18.73474,-4.51769,302.21570,19.09563,-0.07331, 1.75520, 0.82782, 0.59661, 0.30787, 0.00204, 1.08859, 0.29191,57.99776,971.59330,4193.77859,-4.60886,-0.00000,-0.00000,
 5.90000,1778.66044,-29.75953,19985.63667,-4.82516,18.81063,-4.46274,302.02202,19.08713,-0.11925, 1.75964, 0.59694, 0.56967, 0.30750, 0.00280, 1.08494, 0.29172,57.92371,971.59892,4193.77859,-4.60886,-0.00000,-0.00000,
 6.00000,1808.81053,-31.35625,19985.53857,-4.62945,18.86371,-4.40862,301.82837,19.05888,-0.15919, 1.81206, 0.37880, 0.53820, 0.30702, 0.00347, 1.08035, 0.29154,57.84965,971.60293,4193.77859,-4.60886,-0.00000,-0.00000,
 6.10000,1838.94006,-32.97840,19985.47859,-4.42710,18.89528,-4.35604,301.63664,19.01272,-0.19144, 1.89949, 0.17456, 0.50311, 0.30644, 0.00401, 1.07494, 0.29135,57.77629,971.60538,4193.77859,-4.60886,-0.00000,-0.00000,
 6.20000,1869.04931,-34.62449,19985.45510,-4.21548,18.90677,-4.30561,301.44855,18.95053,-0.21487, 2.00854,-0.01488, 0.46548, 0.30577, 0.00440, 1.06882, 0.29117,57.70431,971.60633,4193.77859,-4.60886,-0.00000,-0.00000,
 6.30000,1899.13874,-36.29302,19985.46628,-3.99328,18.89967,-4.25781,301.26564,18.87418,-0.22886, 2.12613,-0.18883, 0.42647, 0.30502, 0.00463, 1.06212, 0.29099,57.63428,971.60588,4193.77859,-4.60886,-0.00000,-0.00000,
 6.40000,1929.20897,-37.98249,19985.51012,-3.76038,18.87557,-4.21299,301.08921,18.78554,-0.23331, 2.24007,-0.34681, 0.38729, 0.30422, 0.00470, 1.05496, 0.29082,57.56671,971.60409,4193.77859,-4.60886,-0.00000,-0.00000,
 6.50000,1959.26073,-39.69141,19985.58445,-3.51778,18.83609,-4.17137,300.92040,18.68644,-0.22862, 2.33962,-0.48854, 0.34911, 0.30336, 0.00461, 1.04743, 0.29066,57.50203,971.60105,4193.77859,-4.60886,-0.00000,-0.00000,
 6.60000,1989.29491,-41.41829,19985.68697,-3.26742,18.78288,-4.13303,300.76015,18.57866,-0.21562, 2.41588,-0.61392, 0.31301, 0.30248, 0.00438, 1.03964, 0.29050,57.44061,971.59686,4193.77859,-4.60886,-0.00000,-0.00000,
 6.70000,2019.31243,-43.16168,19985.81533,-3.01197,18.71763,-4.09793,300.60924,18.46391,-0.19546, 2.46209,-0.72301, 0.27990, 0.30156, 0.00402, 1.03168, 0.29036,57.38273,971.59162,4193.77859,-4.60886,-0.00000,-0.00000,
 6.80000,2049.31435,-44.92015,19985.96709,-2.75462,18.64197,-4.06591,300.46825,18.34386,-0.16957, 2.47373,-0.81601, 0.25055, 0.30063, 0.00356, 1.02365, 0.29022,57.32862,971.58542,4193.77859,-4.60886,-0.00000,-0.00000,
 6.90000,2079.30174,-46.69231,19986.13979,-2.49888,18.55756,-4.03673,300.33763,18.22008,-0.13952, 2.44860,-0.89327, 0.22552, 0.29970, 0.00303, 1.01563, 0.29010,57.27845,971.57837,4193.77859,-4.60886,-0.00000,-0.00000,
 7.00000,2109.27573,-48.47683,19986.33096,-2.24835,18.46598,-4.01004,300.21765,18.09408,-0.10698, 2.38666,-0.95525, 0.20515, 0.29878, 0.00245, 1.00769, 0.28998,57.23233,971.57056,4193.77859,-4.60886,-0.00000,-0.00000,
 7.10000,2139.23747,-50.27246,19986.53816,-2.00648,18.36877,-3.98547,300.10847,17.96727,-0.07358, 2.28985,-1.00255, 0.18957, 0.29787, 0.00185, 0.99991, 0.28988,57.19031,971.56210,4193.77859,-4.60886,-0.00000,-0.00000,
 7.20000,2169.18813,-52.07802,19986.75897,-1.77646,18.26740,-3.96258,300.01011,17.84099,-0.04086, 2.16182,-1.03585, 0.17872, 0.29698, 0.00127, 0.99234, 0.28978,57.15240,971.55308,4193.77859,-4.60886,-0.00000,-0.00000,
 7.30000,2199.12884,-53.89241,19986.99106,-1.56103,18.16326,-3.94094,299.92249,17.71647,-0.01021, 2.00755,-1.05591, 0.17233, 0.29612, 0.00071, 0.98505, 0.28970,57.11857,971.54360,4193.77859,-4.60886,-0.00000,-0.00000,
 7.40000,2229.06077,-55.71463,19987.23215,-1.36239,18.05765,-3.92012,299.84541,17.59481, 0.01719, 1.83303,-1.06360, 0.16999, 0.29529, 0.00021, 0.97809, 0.28962,57.08875,971.53375,4193.77859,-4.60886,-0.00000,-0.00000,
 7.50000,2258.98501,-57.54377,19987.48006,-1.18211,17.95179,-3.89974,299.77859,17.47704, 0.04040, 1.64488,-1.05982, 0.17113, 0.29451,-0.00022, 0.97150, 0.28956,57.06283,971.52362,4193.77859,-4.60886,-0.00000,-0.00000,
 7.60000,2288.90264,-59.37899,19987.73274,-1.02111,17.84679,-3.87945,299.72167,17.36405, 0.05877, 1.44993,-1.04556, 0.17511, 0.29377,-0.00057, 0.96531, 0.28950,57.04067,971.51330,4193.77859,-4.60886,-0.00000,-0.00000,
 7.70000,2318.81469,-61.21957,19987.98823,-0.87963,17.74366,-3.85896,299.67424,17.25660, 0.07189, 1.25492,-1.02181, 0.18119, 0.29308,-0.00082, 0.95955, 0.28946,57.02213,971.50287,4193.77859,-4.60886,-0.00000,-0.00000,
 7.80000,2348.72215,-63.06487,19988.24474,-0.75730,17.64329,-3.83805,299.63582,17.15533, 0.07964, 1.06617,-0.98960, 0.18861, 0.29244,-0.00099, 0.95425, 0.28942,57.00701,971.49239,4193.77859,-4.60886,-0.00000,-0.00000,
 7.90000,2378.62594,-64.91431,19988.50058,-0.65316,17.54650,-3.81660,299.60588,17.06079, 0.08213, 0.88933,-0.94996, 0.19662, 0.29186,-0.00106, 0.94941, 0.28939,56.99513,971.48194,4193.77859,-4.60886,-0.00000,-0.00000,
 8.00000,2408.52692,-66.76740,19988.75424,-0.56575,17.45398,-3.79454,299.58387,16.97338, 0.07971, 0.72918,-0.90390, 0.20450, 0.29133,-0.00105, 0.94506, 0.28937,56.98626,971.47158,4193.77859,-4.60886,-0.00000,-0.00000,
 8.10000,2438.42590,-68.62371,19989.00433,-0.49322,17.36632,-3.77188,299.56920,16.89340, 0.07292, 0.58945,-0.85244, 0.21157, 0.29085,-0.00096, 0.94119, 0.28936,56.98020,971.46137,4193.77859,-4.60886,-0.00000,-0.00000,
 8.20000,2468.32362,-70.48287,19989.24962,-0.43341,17.28401,-3.74870,299.56129,16.82104, 0.06245, 0.47279,-0.79654, 0.21727, 0.29043,-0.00080, 0.93780, 0.28935,56.97672,971.45135,4193.77859,-4.60886,-0.00000,-0.00000,
 8.30000,2498.22075,-72.34453,19989.48904,-0.38397,17.20746,-3.72516,299.55951,16.75642, 0.04909, 0.38067,-0.73715, 0.22114, 0.29007,-0.00060, 0.93488, 0.28935,56.97558,971.44157,4193.77859,-4.60886,-0.00000,-0.00000,
 8.40000,2528.11790,-74.20841,19989.72167,-0.34246,17.13697,-3.70144,299.56326,16.69954, 0.03373, 0.31344,-0.67515, 0.22283, 0.28976,-0.00035, 0.93243, 0.28935,56.97656,971.43207,4193.77859,-4.60886,-0.00000,-0.00000,
 8.50000,2558.01561,-76.07424,19989.94671,-0.30650,17.07276,-3.67776,299.57192,16.65034, 0.01726, 0.27041,-0.61138, 0.22213, 0.28950,-0.00009, 0.93042, 0.28936,56.97942,971.42288,4193.77859,-4.60886,-0.00000,-0.00000,
 8.60000,2587.91436,-77.94177,19990.16352,-0.27381,17.01496,-3.65436,299.58489,16.60869, 0.00055, 0.24990,-0.54664, 0.21896, 0.28930, 0.00019, 0.92885, 0.28937,56.98393,971.41402,4193.77859,-4.60886,-0.00000,-0.00000,
 8.70000,2617.81458,-79.81076,19990.37161,-0.24231,16.96365,-3.63150,299.60158,16.57438,-0.01555, 0.24945,-0.48165, 0.21336, 0.28914, 0.00045, 0.92768, 0.28939,56.98988,971.40553,4193.77859,-4.60886,-0.00000,-0.00000,
 8.80000,2647.71661,-81.68099,19990.57059,-0.21023,16.91880,-3.60940,299.62139,16.54717,-0.03030, 0.26592,-0.41709, 0.20549, 0.28903, 0.00070, 0.92690, 0.28941,56.99703,971.39740,4193.77859,-4.60886,-0.00000,-0.00000,
 8.90000,2677.62076,-83.55223,19990.76022,-0.17611,16.88035,-3.58829,299.64378,16.52675,-0.04307, 0.29571,-0.35357, 0.19563, 0.28896, 0.00091, 0.92649, 0.28943,57.00519,971.38966,4193.77859,-4.60886,-0.00000,-0.00000,
 9.00000,2707.52728,-85.42423,19990.94035,-0.13885,16.84815,-3.56834,299.66821,16.51276,-0.05334, 0.33495,-0.29165, 0.18414, 0.28894, 0.00108, 0.92641, 0.28946,57.01413,971.38230,4193.77859,-4.60886,-0.00000,-0.00000,
 9.10000,2737.43634,-87.29678,19991.11097,-0.09775,16.82204,-3.54970,299.69416,16.50484,-0.06076, 0.37965,-0.23182, 0.17143, 0.28895, 0.00120, 0.92664, 0.28948,57.02368,971.37533,4193.77859,-4.60886,-0.00000,-0.00000,
 9.20000,2767.34809,-89.16961,19991.27214,-0.05249,16.80176,-3.53246,299.72115,16.50255,-0.06512, 0.42592,-0.17451, 0.15796, 0.28899, 0.00128, 0.92715, 0.28951,57.03364,971.36875,4193.77859,-4.60886,-0.00000,-0.00000,
 9.30000,2797.26262,-91.04247,19991.42402,-0.00309,16.78707,-3.51667,299.74872,16.50548,-0.06636, 0.47012,-0.12010, 0.14423, 0.28907, 0.00130, 0.92792, 0.28953,57.04384,971.36255,4193.77859,-4.60886,-0.00000,-0.00000,
 9.40000,2827.17999,-92.91511,19991.56686, 0.05007,16.77764,-3.50232,299.77644,16.51315,-0.06457, 0.50897,-0.06890, 0.13071, 0.28917, 0.00126, 0.92891, 0.28956,57.05411,971.35671,4193.77859,-4.60886,-0.00000,-0.00000,
 9.50000,2857.10020,-94.78725,19991.70096, 0.10632,16.77315,-3.48935,299.80393,16.52511,-0.05999, 0.53975,-0.02116, 0.11784, 0.28930, 0.00118, 0.93009, 0.28959,57.06432,971.35124,4193.77859,-4.60886,-0.00000,-0.00000,
 9.60000,2887.02322,-96.65863,19991.82670, 0.16479,16.77324,-3.47767,299.83083,16.54089,-0.05294, 0.56030, 0.02292, 0.10604, 0.28945, 0.00106, 0.93144, 0.28961,57.07432,971.34610,4193.77859,-4.60886,-0.00000,-0.00000,
 9.70000,2916.94899,-98.52896,19991.94451, 0.22440,16.77754,-3.46714,299.85681,16.56000,-0.04387, 0.56913, 0.06319, 0.09565, 0.28962, 0.00091, 0.93293, 0.28964,57.08398,971.34129,4193.77859,-4.60886,-0.00000,-0.00000,
 9.80000,2946.87741,-100.39799,19992.05486, 0.28400,16.78567,-3.45758,299.88159,16.58200,-0.03328, 0.56545, 0.09958, 0.08693, 0.28980, 0.00072, 0.93453, 0.28966,57.09320,971.33678,4193.77859,-4.60886,-0.00000,-0.00000,
 9.90000,2976.80837,-102.26545,19992.15826, 0.34236,16.79724,-3.44881,299.90490,16.60641,-0.02172, 0.54912, 0.13202, 0.08007, 0.28999, 0.00052, 0.93621, 0.28969,57.10188,971.33256,4193.77859,-4.60886,-0.00000,-0.00000,
10.00000,3006.74172,-104.13108,19992.25524, 0.39832,16.81185,-3.44062,299.92653,16.63281,-0.00975, 0.52067, 0.16053, 0.07515, 0.29020, 0.00031, 0.93796, 0.28971,57.10993,971.32860,4193.77859,-4.60886,-0.00000,-0.00000,
10.10000,3036.67729,-105.99464,19992.34637, 0.45076,16.82911,-3.43281,299.94629,16.66076, 0.00208, 0.48120, 0.18513, 0.07217, 0.29040, 0.00011, 0.93974, 0.28973,57.11728,971.32488,4193.77859,-4.60886,-0.00000,-0.00000,
10.20000,3066.61490,-107.85591,19992.43219, 0.49871,16.84863,-3.42517,299.96404,16.68988, 0.01324, 0.43230, 0.20590, 0.07107, 0.29061,-0.00009, 0.94154, 0.28974,57.12387,971.32137,4193.77859,-4.60886,-0.00000,-0.00000,
